isbn13,isbn10,title,subtitle,authors,thumbnail,description,published_year,average_rating,num_pages,ratings_count,genre_list
9780451216779,0451216776,dispatch,,['bentley little'],http://books.google.com/books/content?id=u2lLGZbVPQoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A man with a talent for writing letters that get results, from editorials to complaints to love letters--Jason Handford is delighted when he is offered a job to write letters for a living, until he discovers that his new career has horrific implications. Original.",2005.0,3.61,386.0,1259.0,['fiction']
9780451216953,0451216954,dark lover,a novel of the black dagger brotherhood,['j. r. ward'],http://books.google.com/books/content?id=6dP7ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When one of his most trusted fighters is killed, orphaning a half-breed daughter, Wrath, the only purebred vampire left on Earth, finds Beth Randall and ushers her into the world of the undead where she must fulfill her destiny by his side. Original.",2005.0,4.2,393.0,250693.0,['fiction']
9780451217417,0451217411,black sunday,,['thomas harris'],http://books.google.com/books/content?id=du1sdvdQ2lQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,An Arab terrorist group engages an American Navy pilot to bomb the Super Bowl football game.,2005.0,3.6,311.0,6784.0,['fiction']
9780451217608,0451217608,bitter is the new black,"confessions of a condescending, egomaniacal, self-centered smart-ass, or, why you should never carry a prada bag to the unemployment office : a memoir",['jen lancaster'],http://books.google.com/books/content?id=p-fEDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A hilarious memoir chronicles the adventures and misadventures of a woman whose perfect life, perfect job, and perfect man vanish when she goes from a six-figures career to unemployment. Original.",2006.0,3.9,400.0,43933.0,"['biography', 'autobiography']"
9780451217769,0451217764,a certain justice,,['john t. lescroart'],http://books.google.com/books/content?id=YKLZ6QLkkVEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A novel that examines the nature of justice--and injustice--follows an ordinary man who, through no fault of his own, is hounded, hunted, and almost destroyed for a crime he did not commit.",2006.0,4.0,624.0,2921.0,['fiction']
9780451219442,0451219449,belle ruin,,['martha grimes'],http://books.google.com/books/content?id=9DmkaAnLfrgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Discovering the crumbling remains of a once-fabulous hotel in the woods near her small home town, twelve-year-old cub reporter Emma Graham stumbles upon clues pertaining to a forty-year-old unsolved crime involving deeply buried family secrets. By the author of The Winds of Change. Reprint. 100,000 first printing.",2006.0,3.51,368.0,1125.0,['fiction']
9780451219718,0451219716,what angels fear,a sebastian st. cyr mystery,['c. s. harris'],http://books.google.com/books/content?id=5FIoDgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The prime suspect in the brutal rape and murder of a young woman whose body is left in an ancient church, young aristocrat Sebastian St. Cyr becomes a fugitive and flees a ruthless powerbroker with ties to the Prince Regent. Reprint.",2006.0,3.89,410.0,9606.0,['fiction']
9780451219954,0451219953,the last templar,,['raymond khoury'],http://books.google.com/books/content?id=gU4I5BC5nLYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When the opening gala of a Vatican exhibit attended by archaeologist Tess Chaykin is stormed by four horsemen dressed as Templar Knights who steal an artifact, FBI anti-terrorist specialist Sean Reilly and Tess team up for an investigation. Reprint.",2006.0,3.6,523.0,36519.0,['fiction']
9780451406286,0451406281,angel christmas,,"['topaz', 'mary balogh', 'emma merritt', 'marilyn campbell', 'patricia rice', 'carole nelson douglas']",http://books.google.com/books/content?id=U0ymAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Five yuletide romances about divine intervention include Mary Balogh's ""Guarded by Angels,"" Marilyn Campbell's ""The Trouble With Angelina,"" Carole Nelson Douglas's ""Catch a Falling Angel,"" Emma Merritt's ""Brush of Angel Wings,"" and Patricia Rice's ""Tin Angel."" Original.",1995.0,3.56,384.0,70.0,['fiction']
9780451409225,0451409221,the medusa stone,,['jack du brul'],http://books.google.com/books/content?id=FFi12aWgYlYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ten years ago, the American spy satellite Medusa malfunctioned and crashed--but not before its sensors revealed a secret buried deep in the Earth, hidden for thousands of years from the eyes of man. It's a priceless discovery that some will die to find--and kill to possess.",2000.0,4.09,464.0,1312.0,['fiction']
9780451412355,0451412354,lover revealed,a novel of the black dagger brotherhood,"['j. r. ward', 'jessica bird ward']",http://books.google.com/books/content?id=PDKAAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The only human allowed in the inner circle of the Black Dagger Brotherhood, ex-homicide cop Butch O'Neal, after saving a civilian vampire from the dreaded slayers, is left for dead and only the aristocratic vampire beauty he desires can bring him back. Original.",2007.0,4.3,455.0,104180.0,['fiction']
9780451452610,0451452615,bored of the rings,a parody of j.r.r. tolkien's the lord of the rings,"['henry beard', 'harvard lampoon', 'douglas c. kenney']",http://books.google.com/books/content?id=9kt9QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Two authors from The Harvard Lampoon present a hilarious parody of J. R. R. Tolkien's epic fantasy, The Lord of the Rings. Reprint.",1993.0,3.12,149.0,4325.0,['fiction']
9780451454249,0451454243,the forest house,,['marion zimmer bradley'],http://books.google.com/books/content?id=68RD0_Io7S0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a tale set in Druidic England, Eilan feels torn between her love for a young Roman soldier and her inner need to become a priestess for her Goddess",1995.0,3.86,462.0,14898.0,['fiction']
9780451456816,0451456815,not of woman born,,"['constance ash', 'robert a. silverberg']",http://books.google.com/books/content?id=nOEIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A collection of stories that detail modern science's effect on humankind's notions of conception, birth, and parenting includes contributions from Michael Armstrong, Robert Silverberg, Susan Palwick, and others",1999.0,3.8,288.0,59.0,['fiction']
9780451457592,0451457595,the river's gift,,['mercedes lackey'],http://books.google.com/books/content?id=qLonvb7XtRMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Fifteen-year-old Ariella spends her days in the forest caring for the animals, but when her father dies and she is threatened with marriage to a cousin she has never seen, a remarkable horselike creature from the woods will reward the girl's compassion with a special gift.",1999.0,3.88,128.0,1029.0,['fiction']
9780451461636,0451461630,thin air,,['rachel caine'],http://books.google.com/books/content?id=kzuPoTva2bsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After Weather Warden Joanne Baldwin prevents Mother Earth from destroying the planet, she struggles to recover her identity after losing her memories at the hands of a vengeful jinn.",2007.0,3.96,307.0,5824.0,['fiction']
9780451523938,0451523938,dr. jekyll and mr. hyde,,"['robert louis stevenson', 'vladimir vladimirovich nabokov']",http://books.google.com/books/content?id=7VtGPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A humane scientist attempts to explore the most loathsome forces of evil behind the doors of his London laboratory,1987.0,3.8,128.0,434.0,['fiction']
9780451525260,0451525264,les miserables a new unabridged translation,,['victor hugo'],http://books.google.com/books/content?id=x1mNsVDyoSAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After nineteen years in prison, Jean Valjean has difficulty adjusting to the outside world, which scorns and shuns him",1987.0,4.16,1463.0,559595.0,['fiction']
9780451526915,0451526910,arrowsmith,,['sinclair lewis'],http://books.google.com/books/content?id=ce0EYs267ZEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,A man of science must overcome public ignorance and the petty greed of associates as he seeks knowledge,1998.0,3.81,428.0,5741.0,['fiction']
9780451527400,0451527402,beowulf,the british tradition,['burton raffel'],http://books.google.com/books/content?id=CcMDLQSuecIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The oldest extant poem in a modern European language chronicles a feudal newly Christianized world still populated by the monsters and demons of the ancient world. Reprint.,1999.0,3.43,160.0,2735.0,['fiction']
